vorname,anzahl
Amilia,9
Amin,5
Amina,6
Aminata,1
Amine,1
Amir,9
Amira,10
Amirah,2
Ammar,2
Amr,1
Amra,2
Amy,2
Amza-Casian,1
AmÃ¡lia,1
AmÃ©lia-Sophie,1
An-NhiÃªn,1
Ana,2
Anais,2
Analia,1
Anas,1
Anastasia,5
Anastasija,1
Anatolia,1
Anaya,3
Anayah,1
Andema-Ahana,1
Ander,1
Andi,1
Andre,1
Andrea,2
Andrea-Joleen,1
Andreas,8
Andrei,4
Andrej,2
Andres,1
Andrew,1
Andriivna,2
Andrik,1
Andris,1
Andrra,1
AndrÃ¡s,1
Anduin,1
Andy,1
Aneliya,1
Anella,1
Angel,4
Angela,3
Angelina,2
Anhilda,1
Ani,1
Anina,1
Anir,1
Anisa,1
Anissa,3
Anita,3
Anjela,1
Anjo,1
Anjos,1
Ann,1
Ann-Sophie,1
Anna,27
Anna-Lena,1
Anna-Lucie,1
Annabella,1
Annabelle,1
Annalena,2
Annalise,1
Anne,6
Anneli,1
Annelie,2
Annelies,1
Anneliese,4
Annemarie,1
Annery,1
Anni,7
Annika,1
Annikah,1
Annita,1
Anny,1
Anshaa,1
Antat,1
Antheia,1
Anthony,1
Antje,1
Antoaneta,1
Antoine,2
Anton,41
Antoni,3
Antonia,20
Antonija,1
Antonio,10
Antonius,1
Antonivna,1
Antoniya,1
Anuar,1
Anvarshohovich,1
Anvit,1
Anvith,1
Anyhana,1
Apollonas,1
Aran,1
Aras,4
Araz,1
Arda,1
Arel,1
Aren,1
Ares,2
Arham,1
Ari,2
Aria,5
Arian,12
Ariana,3
Arianna,1
Arie,1
Ariege,1
Arif,1
Arigon,1
Arin,1
Arina,2
Arinel,1
Ario,2
Arion,2
Arius,1
Arja,1
Arkan,1
Arla,1
Arlett,1
Arlo,1
Arman,1
Armin,4
Arne,5
Arnesio,1
Arno,1
Arnold,1
Aron,3
Arsema,1
Arslan,1
Arta,1
Artan,1
Artem,1
Artemis,1
Arthur,7
Artin,1
Artur,5
Arvid,3
Arwa,1
Arwin,1
Arya,2
Aryan,4
Asaf,3
Asdashir,1
Asel,2
Asena,2
Asenat,1
Aser,1
Asher,1
Asia,1
Asir,1
Asiya,4
Askja,1
Aslan,7
Asma,1
Asmae,1
Asrin,1
Assia,3
Assil,1
Astrea,1
Astrid,2
Asya,1
Atanasija,1
Aten,1
AteÅ,1
Athanasius,1
Atilla,1
Atlas,1
Audrey,3
August,4
Aura,1
Aurel,3
Aurelia,14
Aurelian,1
Aurelie,1
Aurelio,2
Aurora,8
AurÃ©lie,2
Ava,17
Avaan,1
Avan,3
Aveka-Celina,1
Avery,1
Avesta,1
Aviana,1
Aviela,1
Avila,1
Avin,1
Avyanna,1
Awista,1
Axla,1
Aya,3
Ayaat,1
Ayachi,1
Ayan,3
Ayand,2
Ayaz,3
Aybike,1
AybÃ¼ke,1
Aydan,1
Ayden,2
Ayla,21
Aylah,1
Aylia,1
Aylin,1
Ayline,1
Ayman,2
Ayoub,4
Ayrton,1
Aysa,1
Aysima,1
Ayub,1
AyÅe,1
AyÈe,1
Azaan,1
Azad,2
Azade,1
Azem,1
Aziz,1
Azka,1
Azra,1
Azzah,1
AÃ§elya,1
Baani,1
Bahzad,1
Baldur,1
Bana,1
Baran,2
Barbara,2
Barlas,1
BartholomÃ¤us,1
Barzan,1
Baschir,1
Bassim,1
Bastian,2
Batallones,1
Batu,1
Baybars,2
Beatrice,1
Behnam,1
Behxhet,1
Bek,1
Bela,6
Bella,1
Bellah,1
Ben,32
Benedikt,5
Bengi,1
Beniamin,1
Benjamin,20
Bennet,3
Bennett,2
Benno,5
Beren,2
Berenike,1
Berk,1
Berke,1
Bernadette,1
Bernd,2
Bernhard,2
Bero,1
Berzan,1
Bettina,2
Betty,1
Beyza,1
Bianca,1
Bidari,1
Bikkai,1
Bilal,4
Bin,1
Binta,1
Birgit,1
Bjarne-Oliver,1
BjÃ¶rn,1
Blacer,1
Bo,6
Bogdan,1
Bogdanov,1
Bojan,1
Bonart,1
Bono,1
Bora,3
Boris,2
Borislav,1
Borislavov,1
Borys,1
Brian,1
Briana,1
Britta,1
Bron,1
Brul,1
Brun,1
Bruna,1
Bruno,8
Bryan,1
Buron,1
Bushra,1
Caden,1
CaitrÃ­ona,1
Caja,1
Caleb,3
Calie,1
Cameron,1
Camila,1
Camilla,1
Can,9
Cano,1
Cara,1
Carl,5
Carla,13
Carlisle,1
Carlo,19
Carlos,3
Carlotta,9
Carmen,1
Carmine,1
Carolin,1
Carolina,6
Casimir,1
Caspar,2
Casper,1
Cassandra,1
Castiel,1
Castillo,1
Cataleya,6
Catalina,1
Cate,1
Caterina,1
Catharina,1
Cayden,1
Cecil,1
Cecilia,4
Cecilie,1
Cedric,1
Celal,1
Celestine,2
Celia,2
Celin,1
Celina,1
Celine,2
Cengiz,2
Cesar,1
Cesur,1
Ceylin,1
Charbel,1
Charlie,7
Charlott,1
Charlotte,36
Charly,1
Chayenne,1
Chen,1
Chester,1
Chiara,4
Chidimma,1
Chidiomimi,1
Chloe,1
Chorschid,1
Christel,1
Christelle,1
Christian,12
Christin,1
Christina,4
Christine,3
Christof,1
Christoph,2
Christopher,1
Chrysa,1
Chu,1
Cian,1
Cielle,1
Cilia,2
Ciliana,1
Cira,1
Ciro,1
Ciyager,1
Clara,33
Clara-Sophie,1
Clarissa,1
Claudia,1
Claudio,1
Clea,1
Clemens,8
Clementina,1
Cleo,9
Cloe,1
ClÃ©mence,1
Colin,2
Coline,1
Colleen,1
Collin,2
Connor,2
Conrad,1
Constantin,11
Constanze,1
Cora,1
Coralie,1
Cornelius,4
Cory,1
Cosmo,3
Cristian,3
Cristina,1
Cuma,1
Cyprian,1
Cyril,1
CÃ¤cilia,1
CÃ©dric,1
Dagmawi,1
Dahab,1
Dahlia,1
Daisy,1
Dalal,1
Dale,1
Dalia,4
Dalisha,1
Damian,6
Damion,1
Damir,2
Dan,1
Dana,1
Dani,1
Dania,2
Daniel,18
Daniela,1
Danil,1
Danilo,1
Daniyal,1
Dante,3
Danuta,1
Danyal,1
Daria,4
Darian,2
Darina,1
Dario,2
Darius,1
Darun,1
Daryna,1
Dave,1
Daven,1
Davi,1
David,19
Davin,1
Davyd,1
Dawid,2
Dayada,1
Dayan,1
Daymian,1
Dea,1
Dean,7
Debora,1
Deborah-Sterling,1
Deen,1
Deep,1
Dejan,3
Del,1
Dela,1
Delal,1
Delia,2
Delorean,1
Delovan,1
Delwin,1
Demian,1
Denis,2
Denise,1
Deniz,2
Dennis,2
Deon,1
Derin,1
Derya,1
Detelina,1
Detrick,1
Devin,1
Deyor,1
Dhruva,1
Diallo,1
Dian,1
Diana,3
Diar,1
Diart,1
Didar,1
Diego,3
Diell,2
Dijvan,1
Dila,1
Dilan,3
Dilara,2
Dilpreet,1
Dilvan,1
Dina,1
Dione,1
Diyaddin,1
Diyan,2
Dler,1
Dlo,1
Dmitrij,1
DmitriyeviÄ,1
Dmytriivna,1
Dmytrivna,1
Dmytrovych,1
Doar,1
Dobrica,1
Domenico,1
Dominic,1
Dominick,2
Dominik,4
Dora,2
Dorin,1
Dorothea,2
Dorsa,1
DoÄa,1
DoÄan,1
Dritlind,1
Dua,8
Duane,1
Dudley,1
Duena,1
Duha,1
Dunya,2
Durdane,1
Dutt,1
DuÅ¡an,1
Dylan,1
DÃ®la,1
Ebenezer,1
Ecrin,2
Eda,1
Edda,7
Edeltraud,1
Eden,2
Edgar,2
Edis,1
Edith,2
Edris,1
Eduard,1
Edvin,1
Edwin,1
Eevi,1
Efat,1
Efe,1
Efnan,1
Efua,1
Ege,2
Egemen,1
Egidius,1
Egor,1
Egzona,1
Ehi,1
Eike,1
Eileen,1
Ejona,1
Ekaterina,1
Ekber,1
El,1
Ela,7
Elaina,1
Elaine,1
Elam,1
Elani,1
Elay,2
Elda,1
Elea,2
Eleah,1
Eleanor,1
Eleen,2
Elena,13
Eleni,4
Elenie,1
Elenor,1
Eleonora,5
Eleora,1
Elfie,1
Elfriede,1
Elhadji,1
Elham,1
Elhan,1
Eli,1
Elia,6
Eliah,2
Elian,6
Eliana,1
Eliano,4
Elias,45
Elias-Lorant,1
Elide,1
Eliel,2
Elif,5
Elija,2
Elijah,4
Elin,10
Elina,13
Elinam,1
Elino,1
Elio,4
Elion,1
Eliona,1
Elior,1
Eliot,1
Elisa,20
Elisabeth,25
Elise,6
Elisha,1
Elissa,1
Eliyanah,1
Eliz,1
Eliza,2
Elizabeth,2
Elizan,1
EliÃ©,1
Elke,1
Ella,30
Elle-CÃ©leste,1
Ellen,4
Elleni,1
Elli,5
Ellie,4
Ellien,1
Elliot,1
Ellis,1
Ellise,1
Elly,3
Ellyas,1
Elmar,1
Eloa,1
Eloise,3
Elon,1
Elora,1
Elouise,1
Elsayed,1
Elsbeth,1
Elsie,1
Elvana,2
Elvin,1
Elyan,1
Elyana,1
Elyas,4
ElÃ©a-Viola,1
Emad,1
Eman,1
Emanuel,3
Emanuela,2
Emanuil,1
Emelie,2
Emely,1
Emil,38
Emile,1
Emilia,48
Emilia-Sophie,1
Emilian,6
Emiliana,1
Emiliano,2
Emilie,4
Emilio,20
Emilio-LÃ©on,1
Emilius,1
Emilov,1
Emily,19
Emily-Loreen,1
Emilya,1
Emin,3
Emir,5
Emiran,1
Emma,33
Emmanouil,1
Emmanuel,3
Emmanuela-Christoforia,1
Emmelia-Ivi,1
Emmett,1
Emmi,6
Emre,2
En,1
Eneis,1
Enes,3
Engel,1
Enis,2
Enise,1
Enissa,1
Enja,1
Enna,1
Enni,1
Enno,8
Ennvar,1
Enobo,1
Enrick,1
Enuonyam,1
Enzo,3
Era,1
Eray,1
Erdem,1
Eren,2
Eric,3
Erica,1
Erich,1
Erik,7
Erika,1
Ermanno,1
Erna,1
Ernst,1
Erwan,1
Erwin,1
Eryka,1
ErÃ«mina,1
Eseoghene,1
Eshe,1
Esila,1
Esma,1
EsmÃ©,1
Esra,1
Esraa,1
Esteban,1
Estelle,2
Estera,1
Esther,5
Ethan,3
Etienne,1
Eugen,1
EusÃ©bio,1
Eva,13
Eva-Mina,1
Evan,3
Evana,1
Evangelia,1
Evangeline,1
Eve,2
Evelina,1
Evelyn,2
Everlyn,1
Evi,1
Evilyn,1
Evin,1
Evtimov,1
Eworitsemogha,1
Eya,1
Eyad,1
EylÃ¼l,1
Eymen,3
Ezan,1
Ezechiel,1
Ezequiel,1
Ezra,1
Fabian,5
Fabienne,2
Fabio,3
Fabio-Marcel,1
Fadel,1
Fadhil,1
Fadila,1
Fagani,1
Fahad,1
Falco,1
Falk,1
Fardin,1
Farhan,1
Farid,1
Fatima,2
Fatime,1
Fatme,1
Fatoumata,1
Fatoumata-Iwa,1
Fedor,1
Fee,1
Feh,1
Felicia,2
Felina,3
Feline,1
Felinus,1
Felix,48
Felize,1
Femi,1
Femke,1
Fenja-Elaine,1
Fenya,1
Feodor,1
Ferdaws,1
Ferdinand,7
Ferkah,1
Fernanda,1
Fia,1
Fiele,1
Fiete,10
Filimawit,1
Filip,5
Filippa,1
Filippo,1
Fine,2
Finja,12
Finn,29
Finneas,1
Finnley,1
Fiona,11
Fionn,1
Fiorella,1
Firdaus,1
Fitz,1
Fjolla,1
Flavia,1
Fleur,1
Flinn,1
Flo,1
Floortje,1
Flora,5
Florence,1
Florent,1
Florentina,2
Florentius,1
Florian,9
Florim,1
Florin,2
Fode,1
Folke,1
Fortune,1
Frances,1
Francesca,1
Francesco,1
Francisca,1
Frank,2
Franka,1
Franz,11
Franziska,3
FranÃ§ois,1
Freddi,1
Freddie,1
Frede,1
Frederic,2
Frederick,3
Frederik,8
Frederike,1
Freya,6
Freydis,1
Frida,11
Frido,1
Fridolin,1
Frieda,21
Friederike,3
Friedhelm,1
Friedrich,12
Fritz,12
Fritzi,1
Fron,1
Front,1
Furkan,1
Fynn,1
FÄ±rat,1
Gabriel,37
Gabriela,3
Gabriele,5
Gadiri,1
Gaetano,1
Gaia,1
Gaspard,2
Gem,1
Gemstone,1
Georg,3
Georges,1
Geosandro,1
Gerald,3
Gerd,3
Gerda,1
Gereon,2
Gerhard,4
Germanivna,1
Gero,1
Gert,1
Gheorghe,1
Gia,1
Giada,1
Giano,1
Gina,1
Gino,1
Gioia,1
Gioia-Amal,1
Giorgio,2
Giovanna,1
Giovannino,1
Gisela,2
Gisele,1
Giuliano,2
Giuseppe,3
Gjon,1
Gloria,1
Godric,1
Gonzales,1
Gowri,1
Grace,8
Gregor,2
Gregory,1
Greta,1
Grigori,1
Grigoriosova,1
GrigoroviÄ,1
Guiliana,1
Guillermo,2
Gulio,1
Gurnaz,1
Gustav,2
GyÃ¶rgy,1
GÃ¶ktuÄ,1
GÃ¶rkem,1
GÃ¼lce,1
GÃ¼lyar,1
GÃ¼nter,1
Habibatou,1
Hadi,1
Hadija,1
Hadla,1
Hafsa,3
Hagen,1
Hagia,1
Haidar,1
Hailey,9
Haitham,1
Hajar,1
Hajem,1
Haki,1
Hakim,1
Hala,1
Halima,3
Hamdan,1
Hamdia,1
Hamza,11
Hamzeh,1
Han,1
Hana,4
Hanan,1
Haneen,1
Hania,1
Hanin,1
Hanna,17
Hannah,25
Hanne,1
Hannes,8
Hanno,2
Hans,1
Hanzala,1
Harald,2
Haris,1
Hariwan,1
Haron,1
Haroun,1
Harriert,1
Harriet,1
Harum,1
Harun,4
Hasan,2
Hassan,3
Hatem,1
Hatice,1
HatiÃ§e,1
Hava,1
Havi,1
Hawa,1
Hayal,1
Hayat,2
Hayka,1
Hayli,1
Hayun,1
Hector,1
Hedda,1
Hedi,2
Hedwig,3
Heidi,2
Heime,1
Heinrich,2
Hela,3
Helen,1
Helena,11
Helene,13
Helga,1
Helia,2
Helin,4
Helmand,1
Heloise,1
Hemanika,1
Hemming,1
Hendrik,3
Hennes,1
Henning,3
Henok,1
Henri,23
Henrik,1
Henrika,1
Henrike,2
Henry,37
Henryk,1
Heorhiiovych,1
Herbert,4
Hermine,2
Hesham,1
Hevjin,1
Hevn,1
Hiba,1
Hibatullah,1
Hicham,1
Hidaya,2
Hidayah,1
Hilal,1
Hilaz,1
Hilda,2
Hildegard,1
Hilla,1
Hira,1
Hiwa,1
Homan,1
Hona,1
Hortense,1
Hubertus,1
Hugo,4
Humam,1
Hunain,1
Hunter,1
Huong,1
Husain,1
Husein,1
Hussein,3
HÃ¤resch,1
HÃ¼ma,1
III,1
Ian,1
Ianira,1
Ibarra,1
IbragimoviiÄ,1
Ibrahim,10
Ida,19
Iddi,1
Idris,2
Idriz,1
Ihabovych,1
Ihno,1
Ikhlas,1
Ikra,3
Ilaha,1
Ilai,2
Ilan,1
Ilani,1
Ilaria,4
Ilay,5
Ilaya,1
Ilayda,1
Ileyna,1
Ilhan,1
Ilia,1
Ilian,2
Iliana,1
Ilias,5
Ilja,1
Illian,1
Ilona-Vali-Estera,1
Ilse,1
Ilsegret,1
Ilya,1
Ilyaas,1
Ilyan,1
Ilyana,1
Ilyas,6
Ilyaz,1
Imalya,1
Iman,1
Imani,3
Imani-Qelepije,1
Imea,1
Imelda,1
Imilian,2
Imisa,1
Imran,9
Ina,4
Inaaya,1
Inaya,11
Inayah,2
Indro,1
Indulaji,1
Ines,1
Inessa,1
Inga,1
Inge,1
Ingrid,4
Innadanejo,1
Insa,1
Ioanna,1
IonuÅ£,1
IonuÈ,1
IosifoviÄ,1
Iqbal,1
Irene,2
Irina,1
Irini,1
Iris,1
Irma,2
Irmak,1
Iryna,1
Isa,7
Isaak,1
Isabel,6
Isabell,2
Isabella,23
Isabelle,3
Isaiah,2
Isak,1
Isat,1
Ishak,1
Ishaq,1
Ismael,2
Ismail,2
Isolde,1
Isra,1
Israa,1
Issa,4
Iva,2
Ivan,6
Ivanova,1
IvanÃ¬vna,1
Ivie,1
Ivona,1
Ivonne,1
Ivy,3
Iwan,1
Ixchel,1
Iyad,1
Izabel,1
Izna,1
Jaano,1
Jabar,1
Jabbar,1
Jaber,1
Jace,1
Jack,2
Jacklyn-Isaiah,1
Jacob,4
Jacobus,1
Jacopo,1
Jacoub,1
Jad,1
Jade,2
Jaeylin,1
Jahja,1
Jakob,42
Jakov,2
Jakub,2
Jalil,1
Jamal,3
Jameina,1
James,7
Jamie,1
Jamien,1
Jamil,2
Jamila,4
Jamilo,1
Jamira,1
Jamiro,1
Jamy,1
Jan,13
Jana,6
Janca,1
Jane,1
Janko,1
Janna,2
Jannah,2
Janne,2
Jannes,4
Jannik,4
Jannis,3
Jano,1
Janosch,3
Jara,3
Jari,4
Jarin,1
Jaro,4
Jaron,5
Jarrah,1
Jascha,1
Jasin,1
Jasmin,9
Jasmine,1
Jasper,10
Jathniel,1
Jay,1
Jayden,1
Jean,1
Jeanne,1
Jees,1
Jeffrey,1
Jeji,1
Jella,1
Jena,1
Jenin,2
Jennasina,1
Jennia,1
Jens,1
Jeovanny,1
Jeppe,1
Jeran,1
Jeremias,1
Jeremie,1
Jeshua,1
Jesse,1
Jesuel,1
Jesus,1
Jetlum,1
Jibril,2
Jiejing,1
Jii,1
Jill,1
Jim,1
Jimena,1
Jiyan,1
Joachim,3
Joakim,1
Joan,2
Joana,1
Joanna,1
Jocelyn,1
Jochen,2
Joe,1
Joel,6
Joella,1
Joelyn,1
Joffre,1
Johann,15
Johanna,33
Johanne,1
Johannes,27
John,6
John-David,1
Johnny,1
Joke,1
Jolanda,2
Jole,1
Jolie,3
Jolien,1
Jolin,1
Jon,4
Jona,10
Jonah,13
Jonas,24
Jonatan,1
Jonathan,23
Jonna,4
Jono,1
Jonte,9
Jood,1
Jora,2
Jordi,2
Joris,5
Joschka,1
Joschua,3
Josef,6
Josefin,1
Josefine,14
Joseph,6
Josepha,1
Josephina,1
Josephine,10
Josesphine,1
Joshua,12
Josse,1
Josua,1
JosÃ©,2
JosÃ©phine,2
Joulie,1
Joury,1
Joussef,1
Jovan,1
Jovannah,1
Jovian,1
Joy,1
JoÃ£o,1
JoÃ«l,2
Judith,1
Jule,3
Jules,1
Juli,2
Julia,4
Julian,17
Juliane,1
Julianna,1
Julie,4
Julien,1
Juliette,1
Julina,1
Julius,13
JuliÃ¡n,1
Jun,1
Juna,13
June,1
Jung,1
Juni,2
Junior,1
Junis,3
Junus,1
Jupp,1
Jura,1
Juri,1
Jussanya,1
Justus,2
Juyan,1
JÃ¡nos,1
JÃ©sus,1
JÃ¶rg,2
JÃ¼rgen,2
Kaan,3
Kabasu,1
Kabine,1
Kadir,1
Kagan,1
Kagiso,1
Kahlan,1
Kai,1
Kaia,2
Kailani,1
Kainat,1
Kaitlyn,1
Kaja,2
Kalea,1
Kaliya,1
Kalle,2
Kamar,1
Kamau,1
Kamil,2
Kannimozhi,1
Kaona,1
Karam,2
Karan,1
Karim,6
Karl,24
Karl-Heinz,1
Karla,4
Karlee,1
Karlo,3
Karlotta,1
Karoline,1
Karsten,1
Karsu,1
Kartal,1
Kashan,1
Kasimira,1
Kasopefoluwa,1
Kaspar,4
Kasper,1
Kassandra,1
Kate,1
Katharina,20
Katherina,1
Katherine,1
Katinka,1
Katja,1
Katrin,2
Kaur,3
Kaya,2
Kayden,1
Kaylie,1
Kazim,1
Keano,1
Keanu,3
Keisha,1
Ken,1
Kendrick,1
Keno,2
Kenza,2
Kenzo,1
Kerim,1
Keyhan,1
Khadija,3
Khadijah,1
Khaldon,1
Khaled,1
Khalil,2
Kherati,1
Kiaan,1
Kian,16
Kiana,4
Kiano,3
Kiara,5
Kieran,1
Kilian,6
Killari,1
Killay,1
Kim,1
Kinan,1
Kira,2
Kirill,2
Kiwan,1
Kiyan,5
Kiyana,1
Kjell,1
Klaas,1
Klara,14
Klaus,4
Klea,2
Klio,1
Kobby,1
Koda,1
Kofi,1
Kojo,1
Komi,1
Komlan,1
Konrad,6
Konstantin,8
Kordovan,1
Kosteva,1
Kowsar,1
Krasimir,1
Krish,1
Kristin,2
Ksawery,1
Kudus,1
Kurdo,1
Kurt,2
Kushtrim,1
Kutay,1
Kuzey,5
Kweni,1
Kyame,1
Kylie,1
Kylo,1
Laidina,1
Laila,2
Lais,1
Laith,1
Lakshya,1
Lale,1
Lama,1
Lamar,1
Lamarana,1
Lamia,1
Lamin,1
Lana,5
Lando,1
Lany,1
Lara,19
Lara-Sophie,1
Larin,1
Larina,1
Larissa,1
Lars,7
Lasse,5
Latif,1
Laura,8
Laurent,1
Laurentius,1
Laurin,1
Lauris,1
Lavanya,1
Lavie,1
Lavin,8
Lawan,1
Lawi,1
Lawin,1
Laya,1
Layaan,1
Layan,2
Layana,4
Layla,5
Lazar,1
Lea,28
Leah,1
Lean,3
Leana,1
Leander,11
Leandra,1
Leandro,3
Leandros,1
Leann,1
Leanne,1
Leano,13
Ledion,1
Lee,1
Leen,3
Leevi,1
Leevke,1
Leia,1
Leif,2
Lejla,1
Leland,1
Lena,25
Lene,2
Leni,26
Lenia,1
Lenn,3
Lennard,5
Lennart,4
Lenni,1
Lennie,1
Lennox,2
Lenny,3
Lenya,1
Leo,40
Leon,55
Leon-Finn,1
Leona,2
Leonara,1
Leonard,20
Leonardo,8
Leonel,1
Leonhard,1
Leoni,1
Leonidas,3
Leonie,20
Leonora,4
Leonore,1
Leony,1
Leopold,7
Leslie,1
Letizia,2
Levana,1
Levent,1
Levi,33
Levia,1
Levin,11
Levis,1
Levke,2
Levy,1
Lewyn,1
Lexi,1
Lexy,1
Leyah,1
Leyal,1
Leyan,3
Leyla,6
Lia,20
Liah,2
Liam,38
Liam-Mihai,1
Lian,12
Liana,13
Lianna,1
Liano,2
Liara,6
Lias,4
Libas,1
Libra,1
Lielle,1
Lieselotte,1
Liia,1
Lija,1
Lilia,3
Lilian,1
Liliana,5
Liliana-Sophie,1
Liliane,2
Lilibeth,1
Lilien,1
Lilith,1
Lilja,1
Lilli,2
Lilli-Malou,1
Lillian,1
Lilly,17
Lilo,2
Lilou,3
Lily,1
Lilya,1
Lina,47
Lina-Sophie,1
Linda,5
Line,1
Linea,3
Linn,3
Linna,1
Linnea,2
Lino,7
Linus,18
Lio,16
Lioba,1
Lion,3
Liona,1
Lionel,1
Liora,1
Lis,2
Lisa,8
Lisbeth,1
Liselotte,2
Liv,9
Liva,4
Livi,1
Livia,7
Liya,9
Liyah,2
Liyana,11
Liyanshi,1
Liz,2
Liza,1
Loai,1
Loar,1
Loena,1
Loki,1
Lola,2
Lonne,1
Loran,1
Lorelai,1
Lorena,3
Lorenz,4
Lorenzo,2
Loresa,2
Lorik,2
Lorin,1
Lothar,1
Lotta,20
Lotte,6
Lotti,2
Lou,6
Louana,1
Louane,1
Louanne,1
Louay,2
Louis,17
Louisa,14
Louise,8
Louka,1
Lovis,1
Luan,3
Luan-Etienne,1
Luana,4
Luar,2
Luay,1
Luca,32
Luca-Mihai-Florin,1
Lucas,6
Lucia,8
Lucian,2
Luciana,1
Luciano,2
Lucie,1
Lucien,1
Lucija,1
Lucjan,1
Lucrezia,1
Lucy,3
LucÃ­a,1
Ludolf,1
Ludwig,14
Luela,1
Luheja,1
Luis,14
Luisa,21
Luisa-Alexandra,1
Luise,18
Luiz,2
Luk,1
Luka,9
Lukas,25
Luke,3
Lukjan,1
Lulia,1
Lulian,1
Lumi,1
Luna,28
Lunas,1
Lurinda,1
Luzia,3
LuÃ­s,1
Lya,1
Lyan,1
Lyha,1
Lynea,1
Lynn,3
Lyra,2
Lysanne,1
Lyuboslav,1
LÃ©andro,1
LÃ©o,1
M'balia,1
M'barek,1
Mabkhout,1
Macy,1
Maddy,1
Madeleine,5
Madina,1
Madita,4
Madleen,1
Mads,5
Mae,3
Mael,5
Maevie,1
Magali,1
Magdalena,3
Magdalene,1
Maggie,1
Magnus,2
Mahel,1
Maher,2
Mahina,1
Mahir,3
Mahira,1
Mahlani,1
Mahmod,1
Mahmoud,2
Mai,1
Maia,1
Maida-Franziska,1
Maike,1
Maila,7
Mailin,1
Mailo,6
Maira,1
Maisie,1
Maison,1
Maissa,1
Maite,1
Maja,10
Majan,1
Majvi,1
Mak,1
Makfire,1
Makoura,1
Makramivna,1
Maksim,1
Mala,1
Malaika,2
Malak,3
Malcolm,1
Malea,11
Maleen,1
Malek,1
Malene,1
Maleo,2
Mali,2
Malia,34
Maliah,1
Malian,1
Malick,1
Malik,13
Malika,1
Malin,5
Malina,11
Maliya,2
Malo,1
Malou,15
Malte,5
Malu,1
Malush,1
Maly,1
Malyk,1
Malza,1
MalÃº,1
Mamadou,1
Manal,1
Manesa,1
Manfred,2
Manni,1
Manoa,1
Manoah,1
Manolo,1
Manou,1
ManoÃ©,1
Mansur,1
Mansurevna,1
Manuel,5
Manuela,2
Maoulom,1
Maple,1
Mar,1
Mara,12
Marcel,3
Marceline,1
Marcella,1
